mode,state,date,dem,rep,sigma,pollster
president,MT,2008-10-07,45.0,50.0,4.08,American Research Group
president,MT,2008-10-18,44.0,40.0,4.98,Montana State University Billings
president,MT,2008-10-24,44.0,48.0,4.0,Mason-Dixon Polling & Strategy
president,MT,2008-10-29,46.0,50.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,MT,2008-10-29,46.0,49.0,4.08,American Research Group
president,MT,2008-10-25,44.0,54.0,5,YouGov
president,MT,2008-11-01,48.0,47.0,1.91,Public Policy Polling
president,NC,2008-09-06,46.0,49.0,4.07,Garin-Hart-Yang Research Group
president,NC,2008-09-07,38.0,58.0,3.86,SurveyUSA
president,NC,2008-09-09,44.0,48.0,4.0,Public Policy Polling
president,NC,2008-09-08,44.0,47.0,4.08,The Tyson Group
president,NC,2008-09-11,48.0,47.0,3.97,Zogby Analytics
president,NC,2008-09-15,35.0,41.0,4.93,Elon University
president,NC,2008-09-15,45.0,46.0,3.31,Big Village
president,NC,2008-09-15,41.0,52.0,4.08,American Research Group
president,NC,2008-09-18,47.0,50.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,NC,2008-09-18,46.0,46.0,3.07,Public Policy Polling
president,NC,2008-09-19,45.0,45.0,4.08,The Tyson Group
president,NC,2008-09-23,49.0,47.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,NC,2008-09-28,47.0,45.0,3.1,Public Policy Polling
president,NC,2008-09-28,46.0,49.0,4.08,American Research Group
president,NC,2008-09-30,50.0,47.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,NC,2008-10-04,50.0,44.0,2.88,Public Policy Polling
president,NC,2008-10-05,46.0,49.0,4.03,SurveyUSA
president,NC,2008-10-05,49.0,49.0,3.87,Big Village
president,NC,2008-10-06,46.0,48.0,4.47,Marshall Marketing
president,NC,2008-10-08,49.0,48.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,NC,2008-10-07,48.0,43.0,4.08,The Tyson Group
president,NC,2008-10-12,48.0,48.0,3.16,Scott Rasmussen (Rasmussen Reports)
president,NC,2008-10-11,49.0,46.0,2.89,Public Policy Polling
president,NC,2008-10-13,48.0,46.0,4.59,InsiderAdvantage
president,NC,2008-10-11,50.0,46.0,3.47,Zogby Analytics
president,NC,2008-10-19,51.0,48.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,NC,2008-10-19,49.0,48.0,3.79,InsiderAdvantage
president,NC,2008-10-18,51.0,44.0,2.89,Public Policy Polling
president,NC,2008-10-08,45.0,44.0,3.67,Winthrop University Center for Public Opinion & Policy Research
president,NC,2008-10-19,48.0,45.0,4.08,The Tyson Group
president,NC,2008-10-19,47.0,47.0,3.99,SurveyUSA
president,NC,2008-10-19,50.0,47.0,3.3,Zogby Analytics
president,NC,2008-10-20,48.0,46.0,4.47,Marshall Marketing
president,NC,2008-10-20,51.0,46.0,3.94,Big Village
president,NC,2008-10-23,48.0,50.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,NC,2008-10-24,47.0,47.0,4.0,Mason-Dixon Polling & Strategy
president,NC,2008-10-26,48.0,49.0,3.16,Scott Rasmussen (Rasmussen Reports)
president,NC,2008-10-25,49.0,48.0,3.1,Public Policy Polling
president,NC,2008-10-25,50.0,46.0,4.08,Zogby Analytics
president,NC,2008-10-24,48.0,46.0,4.08,GfK Group
president,NC,2008-10-25,47.0,43.0,4.99,FTI Consulting
president,NC,2008-10-25,52.0,46.0,3.87,Big Village
president,NC,2008-10-29,48.0,48.0,3.95,InsiderAdvantage
president,NC,2008-10-29,50.0,48.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,NC,2008-10-28,46.0,49.0,4.0,Mason-Dixon Polling & Strategy
president,NC,2008-10-28,47.0,46.0,4.08,The Tyson Group
president,NC,2008-10-29,45.0,38.0,3.54,Elon University
president,NC,2008-10-25,51.0,47.0,3.24,YouGov
president,NC,2008-11-02,49.0,50.0,3.16,Scott Rasmussen (Rasmussen Reports)
president,NC,2008-11-01,50.0,49.0,2.18,Public Policy Polling
president,NC,2008-11-01,47.7,49.3,4.08,Zogby Analytics
president,NC,2008-11-01,48.0,49.0,3.83,SurveyUSA
president,NC,2008-11-02,49.0,48.0,4.08,American Research Group
president,NC,2008-11-02,49.0,50.0,4.13,Zogby Analytics
president,ND,2008-09-08,41.0,55.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,ND,2008-09-16,43.0,52.0,4.08,American Research Group
president,ND,2008-10-07,45.0,43.0,4.06,Minnesota State University Moorhead Public Affairs Institute
president,ND,2008-10-13,44.0,41.0,4.45,DFM Research
president,ND,2008-10-25,43.0,50.0,5,YouGov
president,NE,2008-09-14,34.0,60.0,4.08,American Research Group
president,NE,2008-09-30,37.0,56.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,NE,2008-10-25,38.0,57.0,4.96,YouGov
president,NH,2008-09-08,48.0,43.0,3.34,Big Village
president,NH,2008-09-11,43.0,49.0,4.81,Zogby Analytics
president,NH,2008-09-14,45.0,48.0,4.08,American Research Group
president,NH,2008-09-19,51.0,45.0,4.07,Marist College
president,NH,2008-09-18,45.0,47.0,4.59,University of New Hampshire Survey Center
president,NH,2008-09-20,44.0,43.0,4.98,FTI Consulting
president,NH,2008-09-23,47.0,49.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,NH,2008-09-22,46.0,45.0,4.08,Suffolk University
president,NH,2008-09-27,49.0,37.0,3.49,Saint Anselm College Survey Center
president,NH,2008-10-01,53.0,43.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,NH,2008-10-04,53.0,40.0,3.93,SurveyUSA
president,NH,2008-10-05,51.0,43.0,3.51,Big Village
president,NH,2008-10-07,52.0,43.0,4.08,American Research Group
president,NH,2008-10-11,48.0,43.0,4.69,Zogby Analytics
president,NH,2008-10-18,50.0,41.0,4.47,Public Opinion Strategies
president,NH,2008-10-19,47.0,46.0,4.63,Zogby Analytics
president,NH,2008-10-21,48.0,44.0,4.36,Public Opinion Strategies
president,NH,2008-10-20,54.0,39.0,3.71,University of New Hampshire Survey Center
president,NH,2008-10-23,50.0,46.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,NH,2008-10-22,50.0,45.0,3.91,Marist College
president,NH,2008-10-24,50.0,39.0,4.0,Mason-Dixon Polling & Strategy
president,NH,2008-10-25,55.0,39.0,3.8,University of New Hampshire Survey Center
president,NH,2008-10-24,55.0,37.0,4.08,GfK Group
president,NH,2008-10-28,55.0,39.0,3.8,University of New Hampshire Survey Center
president,NH,2008-10-28,53.0,40.0,4.08,Suffolk University
president,NH,2008-10-30,51.0,44.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,NH,2008-10-29,53.0,42.0,3.83,SurveyUSA
president,NH,2008-10-29,56.0,41.0,4.08,American Research Group
president,NH,2008-10-25,54.0,40.0,4.4,YouGov
president,NH,2008-11-01,53.0,42.0,3.51,University of New Hampshire Survey Center
president,NJ,2008-09-07,48.0,45.0,4.14,Marist College
president,NJ,2008-09-06,47.0,41.0,3.39,Fairleigh Dickinson University
president,NJ,2008-09-13,49.0,41.0,4.12,Monmouth University Polling Institute
president,NJ,2008-09-12,48.0,45.0,2.9,Quinnipiac University
president,NJ,2008-09-16,55.0,42.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,NJ,2008-09-20,51.0,42.0,4.08,American Research Group
president,NJ,2008-09-27,52.0,42.0,4.05,SurveyUSA
president,NJ,2008-10-02,50.0,37.0,3.56,Fairleigh Dickinson University
president,NJ,2008-10-07,50.0,42.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,NJ,2008-10-11,55.0,40.0,4.26,SurveyUSA
president,NJ,2008-10-17,55.0,38.0,3.72,Monmouth University Polling Institute
president,NJ,2008-10-18,59.0,36.0,2.91,Quinnipiac University
president,NJ,2008-10-20,56.0,39.0,3.99,Marist College
president,NJ,2008-10-26,53.0,35.0,3.43,Fairleigh Dickinson University
president,NJ,2008-10-29,52.0,42.0,3.98,SurveyUSA
president,NJ,2008-10-30,55.0,34.0,3.53,Monmouth University Polling Institute
president,NJ,2008-10-25,55.0,40.0,3.59,YouGov
president,NJ,2008-11-02,57.0,42.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,NM,2008-09-08,47.0,49.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,NM,2008-09-11,46.0,44.0,4.58,Zogby Analytics
president,NM,2008-09-13,49.0,42.0,4.99,FTI Consulting
president,NM,2008-09-15,51.0,44.0,4.08,American Research Group
president,NM,2008-09-15,52.0,44.0,3.86,SurveyUSA
president,NM,2008-09-18,53.0,42.0,3.11,Public Policy Polling
president,NM,2008-09-29,52.0,44.0,3.79,SurveyUSA
president,NM,2008-10-01,49.0,44.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,NM,2008-10-01,45.0,40.0,3.9,Research & Polling Inc.
president,NM,2008-10-13,55.0,42.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,NM,2008-10-12,52.0,45.0,4.2,SurveyUSA
president,NM,2008-10-11,51.0,44.0,4.34,Zogby Analytics
president,NM,2008-10-19,46.0,46.0,4.33,Zogby Analytics
president,NM,2008-10-28,54.0,44.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,NM,2008-10-29,51.0,43.0,3.16,Research & Polling Inc.
president,NM,2008-10-29,58.0,41.0,2.55,Public Policy Polling
president,NM,2008-10-30,52.0,45.0,3.88,SurveyUSA
president,NM,2008-10-25,53.0,43.0,4.68,YouGov
president,NV,2008-09-10,45.0,46.0,4.39,InsiderAdvantage
president,NV,2008-09-11,46.0,49.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,NV,2008-09-11,43.0,50.0,4.18,Zogby Analytics
president,NV,2008-09-13,46.0,49.0,4.08,American Research Group
president,NV,2008-09-16,47.0,45.0,4.08,Grove Insight
president,NV,2008-09-19,45.0,46.0,4.08,Suffolk University
president,NV,2008-09-28,47.0,49.0,4.08,American Research Group
president,NV,2008-09-30,48.0,47.0,4.78,InsiderAdvantage
president,NV,2008-09-29,49.0,44.0,3.82,Big Village
president,NV,2008-10-02,51.0,47.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,NV,2008-10-06,49.0,47.0,4.62,InsiderAdvantage
president,NV,2008-10-08,47.0,45.0,4.0,Mason-Dixon Polling & Strategy
president,NV,2008-10-10,47.0,44.0,4.08,Magellan Strategies
president,NV,2008-10-13,49.0,46.0,4.45,InsiderAdvantage
president,NV,2008-10-11,48.0,47.0,3.9,Zogby Analytics
president,NV,2008-10-16,50.0,45.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,NV,2008-10-19,47.0,47.0,3.81,InsiderAdvantage
president,NV,2008-10-19,44.0,52.0,3.86,Zogby Analytics
president,NV,2008-10-20,49.0,43.0,3.78,Big Village
president,NV,2008-10-25,48.0,44.0,4.08,Zogby Analytics
president,NV,2008-10-24,52.0,40.0,3.99,GfK Group
president,NV,2008-10-27,50.0,46.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,NV,2008-10-25,50.0,40.0,4.71,Suffolk University
president,NV,2008-10-25,50.0,43.0,3.82,Big Village
president,NV,2008-10-28,47.0,43.0,4.0,Mason-Dixon Polling & Strategy
president,NV,2008-10-25,51.0,46.0,4.5,YouGov
president,NV,2008-11-01,51.0,47.0,2.84,Public Policy Polling
president,NV,2008-11-01,50.7,42.9,4.08,Zogby Analytics
president,NV,2008-11-02,52.0,47.0,4.08,American Research Group
president,NV,2008-11-02,53.0,42.0,4.13,Zogby Analytics
president,NY,2008-09-09,46.0,41.0,4.0,Siena College
president,NY,2008-09-15,55.0,42.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,NY,2008-09-15,55.0,38.0,4.08,American Research Group
president,NY,2008-09-23,57.0,38.0,3.87,SurveyUSA
president,NY,2008-09-29,58.0,36.0,3.98,Siena College
president,NY,2008-10-11,64.0,31.0,4.26,SurveyUSA
president,NY,2008-10-14,57.0,37.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,NY,2008-10-20,62.0,31.0,3.72,Siena College
president,NY,2008-10-21,65.0,29.0,4.36,Marist College
president,NY,2008-10-27,62.0,33.0,3.97,SurveyUSA
president,NY,2008-10-25,58.0,38.0,3.18,YouGov
president,OH,2008-09-07,44.0,51.0,4.08,Scott Rasmussen (Rasmussen Reports)
president,OH,2008-09-07,49.0,44.0,2.7,Quinnipiac University
president,OH,2008-09-10,47.0,48.0,4.46,InsiderAdvantage
president,OH,2008-09-07,44.0,48.0,3.59,University of Cincinnati (Ohio Poll)
president,OH,2008-09-11,44.0,50.0,3.44,Zogby Analytics
president,OH,2008-09-12,44.0,50.0,4.08,American Research Group
president,OH,2008-09-12,42.0,46.0,4.08,Suffolk University
president,OH,2008-09-14,45.0,48.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,OH,2008-09-13,44.0,48.0,3.05,Public Policy Polling
president,OH,2008-09-13,45.0,49.0,3.8,SurveyUSA
president,OH,2008-09-13,41.0,42.0,5,FTI Consulting
president,OH,2008-09-13,47.0,45.0,4.21,Marist College
president,OH,2008-09-15,46.0,44.0,3.31,Big Village
president,OH,2008-09-14,42.0,48.0,3.39,University of Cincinnati (Ohio Poll)
president,OH,2008-09-16,46.0,45.0,4.02,Big Ten
president,OH,2008-09-21,46.0,50.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,OH,2008-09-22,46.0,46.0,4.28,InsiderAdvantage
president,OH,2008-09-23,46.0,47.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,OH,2008-09-24,49.0,42.0,2.88,Quinnipiac University
president,OH,2008-09-28,47.0,48.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,OH,2008-09-29,47.0,45.0,4.42,InsiderAdvantage
president,OH,2008-09-28,48.0,49.0,3.8,SurveyUSA
president,OH,2008-09-28,50.0,42.0,3.48,Quinnipiac University
president,OH,2008-09-30,49.0,43.0,4.08,GQR
president,OH,2008-09-28,49.0,42.0,2.1,Columbus Dispatch
president,OH,2008-10-05,47.0,48.0,3.16,Scott Rasmussen (Rasmussen Reports)
president,OH,2008-10-04,49.0,43.0,2.84,Public Policy Polling
president,OH,2008-10-04,51.0,45.0,3.6,ABC News/The Washington Post
president,OH,2008-10-05,48.0,45.0,3.65,Big Village
president,OH,2008-10-06,48.0,45.0,4.08,American Research Group
president,OH,2008-10-07,49.0,45.0,3.6,Marist College
president,OH,2008-10-06,46.0,48.0,3.44,University of Cincinnati (Ohio Poll)
president,OH,2008-10-09,49.0,44.0,4.43,InsiderAdvantage
president,OH,2008-10-12,49.0,47.0,3.16,Scott Rasmussen (Rasmussen Reports)
president,OH,2008-10-12,50.0,45.0,4.17,SurveyUSA
president,OH,2008-10-11,45.0,50.0,3.13,Zogby Analytics
president,OH,2008-10-14,49.0,49.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,OH,2008-10-16,45.0,46.0,4.0,Mason-Dixon Polling & Strategy
president,OH,2008-10-19,47.0,49.0,3.16,Scott Rasmussen (Rasmussen Reports)
president,OH,2008-10-18,51.0,42.0,4.08,Suffolk University
president,OH,2008-10-19,47.0,49.0,3.18,Zogby Analytics
president,OH,2008-10-20,49.0,44.0,3.68,Big Village
president,OH,2008-10-18,52.0,38.0,2.71,Quinnipiac University
president,OH,2008-10-22,52.0,42.0,4.95,InsiderAdvantage
president,OH,2008-10-21,53.0,41.0,4.21,Big Ten
president,OH,2008-10-20,49.0,46.0,3.36,University of Cincinnati (Ohio Poll)
president,OH,2008-10-22,51.0,44.0,3.17,Public Policy Polling
president,OH,2008-10-18,57.0,41.0,4.05,Ohio University
president,OH,2008-10-26,49.0,45.0,3.16,Scott Rasmussen (Rasmussen Reports)
president,OH,2008-10-25,48.0,45.0,3.89,Marist College
president,OH,2008-10-25,50.0,45.0,4.08,Zogby Analytics
president,OH,2008-10-24,48.0,41.0,4.06,GfK Group
president,OH,2008-10-24,51.0,42.0,2.65,Quinnipiac University
president,OH,2008-10-26,49.0,45.0,3.93,SurveyUSA
president,OH,2008-10-26,44.0,39.0,3.94,Los Angeles Times
president,OH,2008-10-25,48.0,41.0,4.98,FTI Consulting
president,OH,2008-10-25,50.0,43.0,3.58,Big Village
president,OH,2008-10-28,45.0,47.0,4.0,Mason-Dixon Polling & Strategy
president,OH,2008-10-26,52.0,46.0,2.15,Columbus Dispatch
president,OH,2008-10-25,51.0,45.0,3.18,YouGov
president,OH,2008-11-02,49.0,49.0,3.16,Scott Rasmussen (Rasmussen Reports)
president,OH,2008-11-01,50.0,48.0,2.88,Public Policy Polling
president,OH,2008-11-01,50.2,43.9,4.07,Zogby Analytics
president,OH,2008-11-01,48.0,46.0,3.89,SurveyUSA
president,OH,2008-10-31,52.0,46.0,2.86,University of Cincinnati (Ohio Poll)
president,OH,2008-10-30,50.0,43.0,2.52,Quinnipiac University
president,OH,2008-11-02,49.0,47.0,3.82,Zogby Analytics
president,OK,2008-09-07,30.0,66.0,3.34,SoonerPoll.com
president,OK,2008-09-06,32.0,65.0,3.92,SurveyUSA
president,OK,2008-09-11,32.0,63.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,OK,2008-09-14,27.0,69.0,3.41,SoonerPoll.com
president,OK,2008-09-17,34.0,61.0,4.08,American Research Group
president,OK,2008-09-21,26.0,66.0,3.87,SoonerPoll.com
president,OK,2008-09-27,27.0,68.0,3.33,SoonerPoll.com
president,OK,2008-09-28,34.0,64.0,3.9,SurveyUSA
president,OK,2008-10-04,29.0,66.0,3.53,SoonerPoll.com
president,OK,2008-10-11,32.0,63.0,3.51,SoonerPoll.com
president,OK,2008-10-18,35.0,59.0,4.22,SurveyUSA
president,OK,2008-10-19,32.0,64.0,3.62,SoonerPoll.com
president,OK,2008-10-25,35.0,62.0,3.73,SoonerPoll.com
president,OK,2008-10-28,34.0,63.0,4.1,SurveyUSA
president,OK,2008-10-25,39.0,58.0,4.51,YouGov
president,OR,2008-09-08,46.0,39.0,4.08,Hoffman Research Group
president,OR,2008-09-10,43.0,37.0,5,Moore Information Group
president,OR,2008-09-13,50.0,40.0,4.47,DHM Research
president,OR,2008-09-15,51.0,47.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,OR,2008-09-21,52.0,41.0,4.08,American Research Group
president,OR,2008-09-22,52.0,41.0,3.76,SurveyUSA
president,OR,2008-10-09,54.0,43.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,OR,2008-10-08,52.0,39.0,4.08,Grove Insight
president,OR,2008-10-11,57.0,40.0,4.14,SurveyUSA
president,OR,2008-10-14,54.0,41.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,OR,2008-10-15,48.0,34.0,4.48,Riley Research Associates
president,OR,2008-10-24,53.0,34.0,4.47,DHM Research
president,OR,2008-10-25,57.0,38.0,3.86,SurveyUSA
president,OR,2008-10-27,51.0,37.0,5,Moore Information Group
president,OR,2008-10-30,54.0,42.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,OR,2008-10-29,57.0,38.0,3.78,SurveyUSA
president,OR,2008-10-29,57.0,42.0,2.65,Public Policy Polling
president,OR,2008-10-25,54.0,43.0,3.79,YouGov
president,PA,2008-09-07,47.0,45.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,PA,2008-09-07,48.0,45.0,3.16,Quinnipiac University
president,PA,2008-09-11,44.0,49.0,3.78,Zogby Analytics
president,PA,2008-09-14,47.0,47.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,PA,2008-09-13,49.0,44.0,4.32,Marist College
president,PA,2008-09-16,45.0,45.0,4.06,Big Ten
president,PA,2008-09-17,46.0,44.0,4.0,Mason-Dixon Polling & Strategy
president,PA,2008-09-21,48.0,45.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,PA,2008-09-21,50.0,46.0,4.08,American Research Group
president,PA,2008-09-20,43.0,41.0,4.96,FTI Consulting
president,PA,2008-09-23,49.0,45.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,PA,2008-09-22,51.0,43.0,3.7,Big Village
president,PA,2008-09-23,50.0,44.0,3.02,SurveyUSA
president,PA,2008-09-24,49.0,43.0,2.96,Quinnipiac University
president,PA,2008-09-26,49.0,42.0,4.15,Muhlenberg College Institute of Public Opinion
president,PA,2008-09-28,50.0,42.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,PA,2008-09-25,48.0,43.0,3.61,Franklin & Marshall College Center for Opinion Research
president,PA,2008-09-28,54.0,39.0,3.47,Quinnipiac University
president,PA,2008-10-01,51.0,39.0,4.26,Muhlenberg College Institute of Public Opinion
president,PA,2008-10-06,54.0,41.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,PA,2008-10-05,55.0,40.0,3.91,SurveyUSA
president,PA,2008-10-06,51.0,38.0,4.08,Muhlenberg College Institute of Public Opinion
president,PA,2008-10-07,53.0,41.0,3.63,Marist College
president,PA,2008-10-11,51.0,38.0,4.15,Muhlenberg College Institute of Public Opinion
president,PA,2008-10-12,55.0,40.0,4.4,SurveyUSA
president,PA,2008-10-11,52.0,40.0,3.68,Zogby Analytics
president,PA,2008-10-16,52.0,40.0,4.09,Muhlenberg College Institute of Public Opinion
president,PA,2008-10-17,48.0,40.0,3.78,Susquehanna Polling & Research Inc.
president,PA,2008-10-18,51.0,41.0,4.93,FTI Consulting
president,PA,2008-10-18,53.0,40.0,2.65,Quinnipiac University
president,PA,2008-10-21,53.0,41.0,4.02,SurveyUSA
president,PA,2008-10-21,52.0,42.0,4.2,Big Ten
president,PA,2008-10-21,52.0,40.0,4.06,Muhlenberg College Institute of Public Opinion
president,PA,2008-10-26,51.0,42.0,4.12,InsiderAdvantage
president,PA,2008-10-24,52.0,40.0,4.06,GfK Group
president,PA,2008-10-24,53.0,41.0,2.71,Quinnipiac University
president,PA,2008-10-23,53.0,40.0,3.76,Franklin & Marshall College Center for Opinion Research
president,PA,2008-10-23,52.0,43.0,3.62,Temple University Institute for Survey Research
president,PA,2008-10-27,53.0,46.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,PA,2008-10-26,55.0,41.0,3.75,Marist College
president,PA,2008-10-26,53.0,42.0,4.05,Muhlenberg College Institute of Public Opinion
president,PA,2008-10-27,47.0,43.0,4.0,Mason-Dixon Polling & Strategy
president,PA,2008-10-25,53.0,41.0,3.61,Big Village
president,PA,2008-10-30,51.0,47.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,PA,2008-10-30,51.0,45.0,4.08,American Research Group
president,PA,2008-10-30,51.0,44.0,3.78,SurveyUSA
president,PA,2008-11-01,52.0,46.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,PA,2008-10-25,51.0,44.0,3.15,YouGov
president,PA,2008-10-31,52.0,46.0,4.03,Muhlenberg College Institute of Public Opinion
president,PA,2008-11-01,53.0,45.0,2.56,Public Policy Polling
president,PA,2008-11-01,53.7,40.0,4.08,Zogby Analytics
president,PA,2008-10-30,52.0,42.0,2.59,Quinnipiac University
president,PA,2008-11-02,51.0,41.0,3.83,Zogby Analytics
president,PA,2008-11-02,52.0,43.0,3.9,SurveyUSA
president,RI,2008-09-13,58.0,39.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,RI,2008-09-12,59.0,33.0,4.08,American Research Group
president,RI,2008-09-15,47.0,34.0,3.92,Brown University A. Alfred Taubman Center for American Politics and Policy
president,RI,2008-09-21,45.0,31.0,3.67,Quest Research Group
president,RI,2008-10-25,58.0,37.0,5,YouGov
president,SC,2008-09-16,37.0,59.0,4.08,American Research Group
president,SC,2008-09-18,45.0,51.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,SC,2008-09-21,39.0,58.0,3.81,SurveyUSA
president,SC,2008-10-12,41.0,55.0,4.22,SurveyUSA
president,SC,2008-10-08,35.0,55.0,4.03,Winthrop University Center for Public Opinion & Policy Research
president,SC,2008-10-20,43.0,54.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,SC,2008-10-27,42.0,53.0,5,Princeton Survey Research Associates International
president,SC,2008-10-28,44.0,52.0,3.91,SurveyUSA
president,SC,2008-10-25,44.0,52.0,3.71,YouGov
president,SD,2008-09-09,37.0,54.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,SD,2008-09-20,39.0,55.0,4.08,American Research Group
president,SD,2008-10-14,41.0,48.0,3.54,Mason-Dixon Polling & Strategy
president,SD,2008-10-27,40.0,45.0,4.04,GQR
president,SD,2008-10-30,44.0,53.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,SD,2008-10-25,43.0,52.0,5,YouGov
president,TN,2008-09-18,36.0,59.0,4.08,American Research Group
president,TN,2008-09-23,39.0,55.0,4.0,Mason-Dixon Polling & Strategy
president,TN,2008-09-21,36.0,48.0,3.97,Middle Tennessee State University
president,TN,2008-09-29,39.0,58.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,TN,2008-10-14,39.0,54.0,4.08,North Star Opinion Research
president,TN,2008-10-16,42.0,54.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,TN,2008-10-25,44.0,53.0,3.91,YouGov
president,TX,2008-09-15,36.0,57.0,4.08,American Research Group
president,TX,2008-09-29,43.0,52.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,TX,2008-10-07,38.0,57.0,4.08,American Research Group
president,TX,2008-10-21,44.0,54.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,TX,2008-10-19,40.0,51.0,4.26,YouGov
president,TX,2008-10-25,43.0,54.0,3.21,YouGov
president,UT,2008-09-10,32.0,64.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,UT,2008-09-10,24.0,62.0,4.08,Dan Jones & Associates
president,UT,2008-09-12,29.0,65.0,4.08,American Research Group
president,UT,2008-10-24,32.0,55.0,4.0,Mason-Dixon Polling & Strategy
president,UT,2008-10-27,32.0,57.0,2.88,Dan Jones & Associates
president,UT,2008-10-25,34.0,61.0,5,YouGov
president,VA,2008-09-07,47.0,49.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,VA,2008-09-06,47.0,49.0,3.73,SurveyUSA
president,VA,2008-09-08,43.0,49.0,3.3,Big Village
president,VA,2008-09-11,44.0,50.0,3.81,Zogby Analytics
president,VA,2008-09-14,48.0,48.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,VA,2008-09-13,48.0,46.0,3.03,Public Policy Polling
president,VA,2008-09-13,50.0,46.0,3.7,SurveyUSA
president,VA,2008-09-12,39.0,48.0,4.47,Christopher Newport University Wason Center for Civic Leadership
president,VA,2008-09-13,41.0,48.0,4.94,FTI Consulting
president,VA,2008-09-17,46.0,48.0,4.46,InsiderAdvantage
president,VA,2008-09-19,46.0,48.0,4.08,American Research Group
president,VA,2008-09-21,48.0,50.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,VA,2008-09-20,51.0,45.0,3.74,SurveyUSA
president,VA,2008-09-20,49.0,46.0,3.79,ABC News/The Washington Post
president,VA,2008-09-19,44.0,47.0,4.0,Mason-Dixon Polling & Strategy
president,VA,2008-09-25,50.0,45.0,3.78,Scott Rasmussen (Rasmussen Reports)
president,VA,2008-09-28,50.0,47.0,4.47,Scott Rasmussen (Rasmussen Reports)
president,VA,2008-09-29,51.0,45.0,4.79,InsiderAdvantage
president,VA,2008-09-28,46.0,49.0,4.08,American Research Group
president,VA,2008-09-29,52.0,42.0,3.82,Big Village
president,VA,2008-09-30,45.0,48.0,4.0,Mason-Dixon Polling & Strategy
president,VA,2008-10-05,50.0,48.0,3.16,Scott Rasmussen (Rasmussen Reports)
president,VA,2008-10-04,53.0,43.0,3.87,SurveyUSA
president,VA,2008-10-04,51.0,39.0,4.08,Suffolk University
president,VA,2008-10-06,51.0,43.0,3.3,Public Policy Polling
president,VA,2008-10-12,50.0,47.0,3.16,Scott Rasmussen (Rasmussen Reports)
president,VA,2008-10-11,52.0,44.0,3.39,Zogby Analytics
